DATE,rainGage,Precip
2010-10-08,RG10,2.8
2010-10-09,RG10,0
2010-10-10,RG10,0
2010-10-11,RG10,0
2010-10-12,RG10,0
2010-10-13,RG10,0
2010-10-14,RG10,2
2010-10-15,RG10,51.1
2010-10-16,RG10,3
2010-10-17,RG10,0.2
2010-10-18,RG10,0
2010-10-19,RG10,0
2010-10-20,RG10,0
2010-10-21,RG10,7.5
2010-10-22,RG10,0.3
2010-10-23,RG10,0
2010-10-24,RG10,5.5
2010-10-25,RG10,11.8
2010-10-26,RG10,4
2010-10-27,RG10,13.5
2010-10-28,RG10,0
2010-10-29,RG10,2.1
2010-10-30,RG10,3.2
2010-10-31,RG10,1.6
2010-11-01,RG10,0
2010-11-02,RG10,0
2010-11-03,RG10,0
2010-11-04,RG10,19.3
2010-11-05,RG10,16.5
2010-11-06,RG10,0.3
2010-11-07,RG10,0
2010-11-08,RG10,4.6
2010-11-09,RG10,0
2010-11-10,RG10,0
2010-11-11,RG10,0
2010-11-12,RG10,0
2010-11-13,RG10,0
2010-11-14,RG10,0
2010-11-15,RG10,0
2010-11-16,RG10,0.6
2010-11-17,RG10,36
2010-11-18,RG10,0
2010-11-19,RG10,0
2010-11-20,RG10,0
2010-11-21,RG10,0
2010-11-22,RG10,8.3
2010-11-23,RG10,3.5
2010-11-24,RG10,0
2010-11-25,RG10,0
2010-11-26,RG10,9.4
2010-11-27,RG10,1.6
2010-11-28,RG10,0
2010-11-29,RG10,0
2010-11-30,RG10,1.6
2010-12-01,RG10,49.9
2010-12-02,RG10,0.8
2010-12-03,RG10,1.9
2010-12-04,RG10,0
2010-12-05,RG10,0
2010-12-06,RG10,5
2010-12-07,RG10,0.3
2010-12-08,RG10,0
2010-12-09,RG10,0
2010-12-10,RG10,1
2010-12-11,RG10,0.8
2010-12-12,RG10,51.6
2010-12-13,RG10,19.2
2010-12-14,RG10,0.8
2010-12-15,RG10,1.3
2010-12-16,RG10,0.3
2010-12-17,RG10,0
2010-12-18,RG10,0.5
2010-12-19,RG10,0
2010-12-20,RG10,0
2010-12-21,RG10,0
2010-12-22,RG10,2.2
2010-12-23,RG10,3.3
2010-12-24,RG10,0
2010-12-25,RG10,0
2010-12-26,RG10,1.1
2010-12-27,RG10,29.7
2010-12-28,RG10,0.7
2010-12-29,RG10,0
2010-12-30,RG10,0
2010-12-31,RG10,0
2011-01-01,RG10,0
2011-01-02,RG10,0
2011-01-03,RG10,0
2011-01-04,RG10,1
2011-01-05,RG10,4.3
2011-01-06,RG10,0
2011-01-07,RG10,0
2011-01-08,RG10,0.5
2011-01-09,RG10,1.9
2011-01-10,RG10,0
2011-01-11,RG10,0
2011-01-12,RG10,20.2
2011-01-13,RG10,1.1
2011-01-14,RG10,0
2011-01-15,RG10,1.4
2011-01-16,RG10,2.5
2011-01-17,RG10,0
2011-01-18,RG10,37.7
2011-01-19,RG10,3.8
2011-01-20,RG10,0.8
2011-01-21,RG10,4.6
2011-01-22,RG10,0
2011-01-23,RG10,0
2011-01-24,RG10,0.3
2011-01-25,RG10,1.3
2011-01-26,RG10,0
2011-01-27,RG10,0
2011-01-28,RG10,0
2011-01-29,RG10,0.8
2011-01-30,RG10,0.5
2011-01-31,RG10,0
2011-02-01,RG10,6.5
2011-02-02,RG10,24.7
2011-02-03,RG10,0
2011-02-04,RG10,0
2011-02-05,RG10,19.8
2011-02-06,RG10,4.4
2011-02-07,RG10,0.3
2011-02-08,RG10,7.1
2011-02-09,RG10,0
2011-02-10,RG10,0
2011-02-11,RG10,0
2011-02-12,RG10,5.8
2011-02-13,RG10,0
2011-02-14,RG10,2
2011-02-15,RG10,0
2011-02-16,RG10,0
2011-02-17,RG10,0
2011-02-18,RG10,0
2011-02-19,RG10,3.9
2011-02-20,RG10,0
2011-02-21,RG10,1.2
2011-02-22,RG10,0
2011-02-23,RG10,0
2011-02-24,RG10,0
2011-02-25,RG10,25.5
2011-02-26,RG10,0.5
2011-02-27,RG10,7.1
2011-02-28,RG10,25.5
2011-03-01,RG10,0
2011-03-02,RG10,2.3
2011-03-03,RG10,0
2011-03-04,RG10,0
2011-03-05,RG10,6.5
2011-03-06,RG10,82.9
2011-03-07,RG10,16.7
2011-03-08,RG10,0
2011-03-09,RG10,0
2011-03-10,RG10,10.5
2011-03-11,RG10,17.1
2011-03-12,RG10,1.3
2011-03-13,RG10,2.6
2011-03-14,RG10,0
2011-03-15,RG10,0
2011-03-16,RG10,11.2
2011-03-17,RG10,0
2011-03-18,RG10,0.3
2011-03-19,RG10,0.3
2011-03-20,RG10,0
2011-03-21,RG10,15.3
2011-03-22,RG10,2.3
2011-03-23,RG10,0.7
2011-03-24,RG10,1.4
2011-03-25,RG10,0
2011-03-26,RG10,0
2011-03-27,RG10,0
2011-03-28,RG10,0
2011-03-29,RG10,0
2011-03-30,RG10,0
2011-03-31,RG10,0.3
2011-04-01,RG10,12.2
2011-04-02,RG10,0
2011-04-03,RG10,0
2011-04-04,RG10,11.4
2011-04-05,RG10,9.1
2011-04-06,RG10,3.6
2011-04-07,RG10,0
2011-04-08,RG10,0
2011-04-09,RG10,0
2011-04-10,RG10,12
2011-04-11,RG10,32.6
2011-04-12,RG10,0
2011-04-13,RG10,8.2
2011-04-14,RG10,1.3
2011-04-15,RG10,0
2011-04-16,RG10,8.7
2011-04-17,RG10,22.4
2011-04-18,RG10,0.5
2011-04-19,RG10,0
2011-04-20,RG10,9.3
2011-04-21,RG10,2.5
2011-04-22,RG10,0
2011-04-23,RG10,15.3
2011-04-24,RG10,1.1
2011-04-25,RG10,10.3
2011-04-26,RG10,25.8
2011-04-27,RG10,2.1
2011-04-28,RG10,11.6
2011-04-29,RG10,0.5
2011-04-30,RG10,0
2011-05-01,RG10,0
2011-05-02,RG10,0
2011-05-03,RG10,0.3
2011-05-04,RG10,19
2011-05-05,RG10,1.5
2011-05-06,RG10,0
2011-05-07,RG10,0
2011-05-08,RG10,0
2011-05-09,RG10,0
2011-05-10,RG10,0
2011-05-11,RG10,0
2011-05-12,RG10,0
2011-05-13,RG10,0
2011-05-14,RG10,13
2011-05-15,RG10,32.5
2011-05-16,RG10,0.6
2011-05-17,RG10,3.1
2011-05-18,RG10,8.9
2011-05-19,RG10,18.2
2011-05-20,RG10,4.2
2011-05-21,RG10,22.9
2011-05-22,RG10,1.1
2011-05-23,RG10,12.8
2011-05-24,RG10,1
2011-05-25,RG10,0
2011-05-26,RG10,4.1
2011-05-27,RG10,0.7
2011-05-28,RG10,0
2011-05-29,RG10,0
2011-05-30,RG10,2.7
2011-05-31,RG10,0
2011-06-01,RG10,0
2011-06-02,RG10,1.8
2011-06-03,RG10,0
2011-06-04,RG10,0
2011-06-05,RG10,0
2011-06-06,RG10,0
2011-06-07,RG10,0
2011-06-08,RG10,0
2011-06-09,RG10,5.5
2011-06-10,RG10,0
2011-06-11,RG10,19.9
2011-06-12,RG10,5.5
2011-06-13,RG10,21.8
2011-06-14,RG10,2.8
2011-06-15,RG10,0.3
2011-06-16,RG10,0
2011-06-17,RG10,6.4
2011-06-18,RG10,3
2011-06-19,RG10,0
2011-06-20,RG10,0
2011-06-21,RG10,0
2011-06-22,RG10,3.1
2011-06-23,RG10,17.9
2011-06-24,RG10,24.6
2011-06-25,RG10,2.8
2011-06-26,RG10,0.8
2011-06-27,RG10,0.8
2011-06-28,RG10,1.7
2011-06-29,RG10,0
2011-06-30,RG10,0.3
2011-07-01,RG10,0.3
2011-07-02,RG10,0
2011-07-03,RG10,3.1
2011-07-04,RG10,0
2011-07-05,RG10,0
2011-07-06,RG10,14.2
2011-07-07,RG10,0
2011-07-08,RG10,0.3
2011-07-09,RG10,8.6
2011-07-10,RG10,0
2011-07-11,RG10,0
2011-07-12,RG10,0
2011-07-13,RG10,0.6
2011-07-14,RG10,0
2011-07-15,RG10,0
2011-07-16,RG10,0
2011-07-17,RG10,0
2011-07-18,RG10,15.7
2011-07-19,RG10,0
2011-07-20,RG10,0
2011-07-21,RG10,0
2011-07-22,RG10,0
2011-07-23,RG10,0
2011-07-24,RG10,0
2011-07-25,RG10,9
2011-07-26,RG10,3.4
2011-07-27,RG10,0
2011-07-28,RG10,0
2011-07-29,RG10,9.5
2011-07-30,RG10,0
2011-07-31,RG10,0
2011-08-01,RG10,0
2011-08-02,RG10,1.3
2011-08-03,RG10,1.1
2011-08-04,RG10,0.5
2011-08-05,RG10,0
2011-08-06,RG10,1.6
2011-08-07,RG10,13.2
2011-08-08,RG10,1.1
2011-08-09,RG10,6.4
2011-08-10,RG10,13.3
2011-08-11,RG10,0
2011-08-12,RG10,0
2011-08-13,RG10,0
2011-08-14,RG10,29.4
2011-08-15,RG10,52.7
2011-08-16,RG10,11.3
2011-08-17,RG10,0
2011-08-18,RG10,0.5
2011-08-19,RG10,0.3
2011-08-20,RG10,0
2011-08-21,RG10,42.2
2011-08-22,RG10,4.5
2011-08-23,RG10,0
2011-08-24,RG10,0
2011-08-25,RG10,11.2
2011-08-26,RG10,0
2011-08-27,RG10,9.4
2011-08-28,RG10,138.9
2011-08-29,RG10,2.7
2011-08-30,RG10,0
2011-08-31,RG10,0
2011-09-01,RG10,0
2011-09-02,RG10,0
2011-09-03,RG10,0
2011-09-04,RG10,11
2011-09-05,RG10,25.3
2011-09-06,RG10,10
2011-09-07,RG10,19.7
2011-09-08,RG10,9.5
2011-09-09,RG10,0
2011-09-10,RG10,0
2011-09-11,RG10,0
2011-09-12,RG10,0
2011-09-13,RG10,0
2011-09-14,RG10,0
2011-09-15,RG10,13.7
2011-09-16,RG10,0.5
2011-09-17,RG10,0
2011-09-18,RG10,0
2011-09-19,RG10,0
2011-09-20,RG10,3
2011-09-21,RG10,0
2011-09-22,RG10,20.1
2011-09-23,RG10,7.7
2011-09-24,RG10,5
2011-09-25,RG10,0
2011-09-26,RG10,0
2011-09-27,RG10,0
2011-09-28,RG10,0
2011-09-29,RG10,31.9
2011-09-30,RG10,32.9
2011-10-01,RG10,9.7
2011-10-02,RG10,37.6
2011-10-03,RG10,2.9
2011-10-04,RG10,1.3
2011-10-05,RG10,1.3
2011-10-06,RG10,0
2011-10-07,RG10,0
2011-10-08,RG10,0
2011-10-09,RG10,0
2011-10-10,RG10,0
2011-10-11,RG10,0
2011-10-12,RG10,0
2011-10-13,RG10,8.7
2011-10-14,RG10,43.9
2011-10-15,RG10,9.8
2011-10-16,RG10,1
2011-10-17,RG10,3.1
2011-10-18,RG10,0
2011-10-19,RG10,4.7
2011-10-20,RG10,7.3
2011-10-21,RG10,0
2011-10-22,RG10,1
2011-10-23,RG10,0
2011-10-24,RG10,2.5
2011-10-25,RG10,0
2011-10-26,RG10,0
2011-10-27,RG10,8.9
2011-10-28,RG10,0.6
2011-10-29,RG10,11.2
2011-10-30,RG10,4.7
2011-10-31,RG10,0
2011-11-01,RG10,0
2011-11-02,RG10,0
2011-11-03,RG10,0
2011-11-04,RG10,0
2011-11-05,RG10,0
2011-11-06,RG10,0
2011-11-07,RG10,0
2011-11-08,RG10,0
2011-11-09,RG10,0
2011-11-10,RG10,15.4
2011-11-11,RG10,1.4
2011-11-12,RG10,0
2011-11-13,RG10,0
2011-11-14,RG10,5.2
2011-11-15,RG10,0.3
2011-11-16,RG10,9.2
2011-11-17,RG10,1.3
2011-11-18,RG10,0
2011-11-19,RG10,0
2011-11-20,RG10,0
2011-11-21,RG10,0
2011-11-22,RG10,0
2011-11-23,RG10,34
2011-11-24,RG10,0.8
2011-11-25,RG10,0.3
2011-11-26,RG10,0
2011-11-27,RG10,0
2011-11-28,RG10,0
2011-11-29,RG10,6.5
2011-11-30,RG10,29.3
2011-12-01,RG10,0.5
2011-12-02,RG10,0
2011-12-03,RG10,0
2011-12-04,RG10,0
2011-12-05,RG10,0
2011-12-06,RG10,7.1
2011-12-07,RG10,20.4
2011-12-08,RG10,10.3
2011-12-09,RG10,0
2011-12-10,RG10,0
2011-12-11,RG10,0
2011-12-12,RG10,0
2011-12-13,RG10,0
2011-12-14,RG10,0
2011-12-15,RG10,18.4
2011-12-16,RG10,2.6
2011-12-17,RG10,0
2011-12-18,RG10,0
2011-12-19,RG10,0
2011-12-20,RG10,0
2011-12-21,RG10,11.4
2011-12-22,RG10,2.3
2011-12-23,RG10,11.4
2011-12-24,RG10,0
2011-12-25,RG10,1.3
2011-12-26,RG10,3.3
2011-12-27,RG10,27.9
2011-12-28,RG10,8.6
2011-12-29,RG10,0
2011-12-30,RG10,0.8
2011-12-31,RG10,2.8
2012-01-01,RG10,9.7
2012-01-02,RG10,5.6
2012-01-03,RG10,0
2012-01-04,RG10,0
2012-01-05,RG10,0
2012-01-06,RG10,2
2012-01-07,RG10,0
2012-01-08,RG10,0
2012-01-09,RG10,0
2012-01-10,RG10,0
2012-01-11,RG10,0
2012-01-12,RG10,15.5
2012-01-13,RG10,7.1
2012-01-14,RG10,0.6
2012-01-15,RG10,0
2012-01-16,RG10,0
2012-01-17,RG10,7.6
2012-01-18,RG10,2
2012-01-19,RG10,3.3
2012-01-20,RG10,2.3
2012-01-21,RG10,1.2
2012-01-22,RG10,0
2012-01-23,RG10,25.8
2012-01-24,RG10,4
2012-01-25,RG10,0.5
2012-01-26,RG10,4.9
2012-01-27,RG10,36.2
2012-01-28,RG10,0
2012-01-29,RG10,0.8
2012-01-30,RG10,0
2012-01-31,RG10,3.5
2012-02-01,RG10,1.6
2012-02-02,RG10,0
2012-02-03,RG10,0
2012-02-04,RG10,0.5
2012-02-05,RG10,0
2012-02-06,RG10,0
2012-02-07,RG10,0
2012-02-08,RG10,0
2012-02-09,RG10,0
2012-02-10,RG10,0
2012-02-11,RG10,1.5
2012-02-12,RG10,0
2012-02-13,RG10,0
2012-02-14,RG10,0
2012-02-15,RG10,0
2012-02-16,RG10,1.6
2012-02-17,RG10,3.9
2012-02-18,RG10,0
2012-02-19,RG10,0
2012-02-20,RG10,0
2012-02-21,RG10,1.1
2012-02-22,RG10,0.5
2012-02-23,RG10,1.1
2012-02-24,RG10,16.4
2012-02-25,RG10,3.2
2012-02-26,RG10,0
2012-02-27,RG10,0.8
2012-02-28,RG10,1.4
2012-02-29,RG10,1.4
2012-03-01,RG10,10.9
2012-03-02,RG10,1.4
2012-03-03,RG10,14.9
2012-03-04,RG10,0.8
2012-03-05,RG10,0
2012-03-06,RG10,0
2012-03-07,RG10,0
2012-03-08,RG10,7.7
2012-03-09,RG10,7.7
2012-03-10,RG10,4.9
2012-03-11,RG10,0
2012-03-12,RG10,0
2012-03-13,RG10,0
2012-03-14,RG10,0
2012-03-15,RG10,0
2012-03-16,RG10,9.1
2012-03-17,RG10,0
2012-03-18,RG10,0
2012-03-19,RG10,0
2012-03-20,RG10,0
2012-03-21,RG10,0
2012-03-22,RG10,0
2012-03-23,RG10,0
2012-03-24,RG10,0.3
2012-03-25,RG10,7.6
2012-03-26,RG10,2.6
2012-03-27,RG10,0
2012-03-28,RG10,1.7
2012-03-29,RG10,2.8
2012-03-30,RG10,1.4
2012-03-31,RG10,0
2012-04-01,RG10,1.1
2012-04-02,RG10,0
2012-04-03,RG10,0
2012-04-04,RG10,0
2012-04-05,RG10,0
2012-04-06,RG10,0
2012-04-07,RG10,0
2012-04-08,RG10,0.3
2012-04-09,RG10,12.4
2012-04-10,RG10,0
2012-04-11,RG10,0
2012-04-12,RG10,0
2012-04-13,RG10,0
2012-04-14,RG10,0
2012-04-15,RG10,0
2012-04-16,RG10,0
2012-04-17,RG10,0
2012-04-18,RG10,0
2012-04-19,RG10,0
2012-04-20,RG10,0
2012-04-21,RG10,12
2012-04-22,RG10,23.5
2012-04-23,RG10,34.8
2012-04-24,RG10,2.4
2012-04-25,RG10,0
2012-04-26,RG10,11.8
2012-04-27,RG10,2.4
2012-04-28,RG10,0
2012-04-29,RG10,0
2012-04-30,RG10,0
2012-05-01,RG10,20.3
2012-05-02,RG10,1.4
2012-05-03,RG10,3
2012-05-04,RG10,16
2012-05-05,RG10,1.4
2012-05-06,RG10,0
2012-05-07,RG10,0
2012-05-08,RG10,59.1
2012-05-09,RG10,3.9
2012-05-10,RG10,13.9
2012-05-11,RG10,1.3
2012-05-12,RG10,0
2012-05-13,RG10,0
2012-05-14,RG10,5
2012-05-15,RG10,31.1
2012-05-16,RG10,7.8
2012-05-17,RG10,0.8
2012-05-18,RG10,0
2012-05-19,RG10,0
2012-05-20,RG10,0
2012-05-21,RG10,1.6
2012-05-22,RG10,3.8
2012-05-23,RG10,0
2012-05-24,RG10,1.1
2012-05-25,RG10,5.9
2012-05-26,RG10,0
2012-05-27,RG10,0
2012-05-28,RG10,0.5
2012-05-29,RG10,65.2
2012-05-30,RG10,1.9
2012-05-31,RG10,0
2012-06-01,RG10,0
2012-06-02,RG10,54.9
2012-06-03,RG10,10.9
2012-06-04,RG10,4.5
2012-06-05,RG10,0.6
2012-06-06,RG10,6.5
2012-06-07,RG10,1.2
2012-06-08,RG10,12.4
2012-06-09,RG10,0
2012-06-10,RG10,0
2012-06-11,RG10,0
2012-06-12,RG10,20.7
2012-06-13,RG10,24
2012-06-14,RG10,0
2012-06-15,RG10,0
2012-06-16,RG10,0
2012-06-17,RG10,0
2012-06-18,RG10,0
2012-06-19,RG10,0
2012-06-20,RG10,0
2012-06-21,RG10,0
2012-06-22,RG10,0
2012-06-23,RG10,0
2012-06-24,RG10,0
2012-06-25,RG10,37.8
2012-06-26,RG10,0.9
2012-06-27,RG10,9.4
2012-06-28,RG10,0
2012-06-29,RG10,0
2012-06-30,RG10,0
2012-07-01,RG10,1.9
2012-07-02,RG10,0
2012-07-03,RG10,22.9
2012-07-04,RG10,0
2012-07-05,RG10,0
2012-07-06,RG10,0
2012-07-07,RG10,0
2012-07-08,RG10,0
2012-07-09,RG10,0
2012-07-10,RG10,0
2012-07-11,RG10,0
2012-07-12,RG10,0
2012-07-13,RG10,0
2012-07-14,RG10,0
2012-07-15,RG10,1.3
2012-07-16,RG10,1.3
2012-07-17,RG10,10.2
2012-07-18,RG10,0
2012-07-19,RG10,0
2012-07-20,RG10,0
2012-07-21,RG10,0
2012-07-22,RG10,0
2012-07-23,RG10,11.8
2012-07-24,RG10,11.5
2012-07-25,RG10,0
2012-07-26,RG10,9.1
2012-07-27,RG10,2.1
2012-07-28,RG10,13.6
2012-07-29,RG10,25.1
2012-07-30,RG10,0
2012-07-31,RG10,0
2012-08-01,RG10,8.7
2012-08-02,RG10,0
2012-08-03,RG10,0
2012-08-04,RG10,0
2012-08-05,RG10,18
2012-08-06,RG10,0
2012-08-07,RG10,0
2012-08-08,RG10,0
2012-08-09,RG10,41
2012-08-10,RG10,78.4
2012-08-11,RG10,7.8
2012-08-12,RG10,3
2012-08-13,RG10,0
2012-08-14,RG10,0
2012-08-15,RG10,7.6
2012-08-16,RG10,0
2012-08-17,RG10,1.8
2012-08-18,RG10,0
2012-08-19,RG10,0
2012-08-20,RG10,0
2012-08-21,RG10,0
2012-08-22,RG10,0
2012-08-23,RG10,0
2012-08-24,RG10,0
2012-08-25,RG10,0
2012-08-26,RG10,0
2012-08-27,RG10,24
2012-08-28,RG10,10.5
2012-08-29,RG10,0
2012-08-30,RG10,0
2012-08-31,RG10,0.5
2012-09-01,RG10,0
2012-09-02,RG10,8.7
2012-09-03,RG10,0
2012-09-04,RG10,12.1
2012-09-05,RG10,19.3
2012-09-06,RG10,0
2012-09-07,RG10,0
2012-09-08,RG10,21.1
2012-09-09,RG10,0
2012-09-10,RG10,0
2012-09-11,RG10,0
2012-09-12,RG10,0
2012-09-13,RG10,0
2012-09-14,RG10,0
2012-09-15,RG10,0
2012-09-16,RG10,0
2012-09-17,RG10,0
2012-09-18,RG10,84.4
2012-09-19,RG10,4.1
2012-09-20,RG10,0
2012-09-21,RG10,0
2012-09-22,RG10,5.9
2012-09-23,RG10,2.3
2012-09-24,RG10,0
2012-09-25,RG10,0
2012-09-26,RG10,0.7
2012-09-27,RG10,1.2
2012-09-28,RG10,9.9
2012-09-29,RG10,2.5
2012-09-30,RG10,3.7
2012-10-01,RG10,10.4
2012-10-02,RG10,0
2012-10-03,RG10,13.6
2012-10-04,RG10,5.8
2012-10-05,RG10,0.6
2012-10-06,RG10,8.9
2012-10-07,RG10,3.3
2012-10-08,RG10,1.7
2012-10-09,RG10,0
2012-10-10,RG10,9.9
2012-10-11,RG10,0.3
2012-10-12,RG10,4.3
2012-10-13,RG10,0
2012-10-14,RG10,9.9
2012-10-15,RG10,2.7
2012-10-16,RG10,0.5
2012-10-17,RG10,0
2012-10-18,RG10,0
2012-10-19,RG10,38.3
2012-10-20,RG10,6.8
2012-10-21,RG10,1.4
2012-10-22,RG10,0
2012-10-23,RG10,0
2012-10-24,RG10,0
2012-10-25,RG10,0
2012-10-26,RG10,0
2012-10-27,RG10,0
2012-10-28,RG10,0
2012-10-29,RG10,17.1
2012-10-30,RG10,39.7
2012-10-31,RG10,2.1
2012-11-01,RG10,0
2012-11-02,RG10,0.5
2012-11-03,RG10,0
2012-11-04,RG10,0.8
2012-11-05,RG10,0
2012-11-06,RG10,0
2012-11-07,RG10,0
2012-11-08,RG10,2
2012-11-09,RG10,0.2
2012-11-10,RG10,0
2012-11-11,RG10,0
2012-11-12,RG10,0
2012-11-13,RG10,16.1
2012-11-14,RG10,0
2012-11-15,RG10,0
2012-11-16,RG10,0
2012-11-17,RG10,0
2012-11-18,RG10,0
2012-11-19,RG10,0
2012-11-20,RG10,0
2012-11-21,RG10,0
2012-11-22,RG10,0
2012-11-23,RG10,0.4
2012-11-24,RG10,3.5
2012-11-25,RG10,0.4
2012-11-26,RG10,0
2012-11-27,RG10,0
2012-11-28,RG10,0.3
2012-11-29,RG10,2.7
2012-11-30,RG10,0
2012-12-01,RG10,4.3
2012-12-02,RG10,19.4
2012-12-03,RG10,0.5
2012-12-04,RG10,0.3
2012-12-05,RG10,12.9
2012-12-06,RG10,0
2012-12-07,RG10,0
2012-12-08,RG10,1.3
2012-12-09,RG10,0
2012-12-10,RG10,23.4
2012-12-11,RG10,0
2012-12-12,RG10,0
2012-12-13,RG10,0
2012-12-14,RG10,0
2012-12-15,RG10,0
2012-12-16,RG10,8.5
2012-12-17,RG10,11.2
2012-12-18,RG10,22.4
2012-12-19,RG10,1.2
2012-12-20,RG10,0
2012-12-21,RG10,24.4
2012-12-22,RG10,1.7
2012-12-23,RG10,0.2
2012-12-24,RG10,1
2012-12-25,RG10,1.8
2012-12-26,RG10,0
2012-12-27,RG10,17.4
2012-12-28,RG10,0.6
2012-12-29,RG10,8.3
2012-12-30,RG10,2.7
2012-12-31,RG10,0
2013-01-01,RG10,0
2013-01-02,RG10,0
2013-01-03,RG10,0
2013-01-04,RG10,1.8
2013-01-05,RG10,1.4
2013-01-06,RG10,4.6
2013-01-07,RG10,1.4
2013-01-08,RG10,0
2013-01-09,RG10,0
2013-01-10,RG10,2.2
2013-01-11,RG10,3.9
2013-01-12,RG10,3.1
2013-01-13,RG10,0
2013-01-14,RG10,2
2013-01-15,RG10,0
2013-01-16,RG10,9.9
2013-01-17,RG10,0.6
2013-01-18,RG10,0
2013-01-19,RG10,1.5
2013-01-20,RG10,1.5
2013-01-21,RG10,0.6
2013-01-22,RG10,1.5
2013-01-23,RG10,0
2013-01-24,RG10,0
2013-01-25,RG10,0
2013-01-26,RG10,0
2013-01-27,RG10,0
2013-01-28,RG10,5.4
2013-01-29,RG10,1.3
2013-01-30,RG10,7.8
2013-01-31,RG10,41.8
2013-02-01,RG10,0
2013-02-02,RG10,0
2013-02-03,RG10,0
2013-02-04,RG10,1.1
2013-02-05,RG10,0
2013-02-06,RG10,0
2013-02-07,RG10,0
2013-02-08,RG10,19.8
2013-02-09,RG10,13.9
2013-02-10,RG10,0
2013-02-11,RG10,7.1
2013-02-12,RG10,1.2
2013-02-13,RG10,0
2013-02-14,RG10,0
2013-02-15,RG10,0
2013-02-16,RG10,0
2013-02-17,RG10,0
2013-02-18,RG10,0
2013-02-19,RG10,4
2013-02-20,RG10,6.5
2013-02-21,RG10,1.1
2013-02-22,RG10,0
2013-02-23,RG10,15.4
2013-02-24,RG10,7.5
2013-02-25,RG10,0.5
2013-02-26,RG10,0
2013-02-27,RG10,4.7
2013-02-28,RG10,0.5
2013-03-01,RG10,0.5
2013-03-02,RG10,3.6
2013-03-03,RG10,1
2013-03-04,RG10,0
2013-03-05,RG10,0
2013-03-06,RG10,0.8
2013-03-07,RG10,0
2013-03-08,RG10,0
2013-03-09,RG10,0
2013-03-10,RG10,0
2013-03-11,RG10,0
2013-03-12,RG10,43.9
2013-03-13,RG10,0.5
2013-03-14,RG10,2.1
2013-03-15,RG10,3.6
2013-03-16,RG10,0.3
2013-03-17,RG10,0
2013-03-18,RG10,0
2013-03-19,RG10,19.8
2013-03-20,RG10,3.6
2013-03-21,RG10,0
2013-03-22,RG10,0
2013-03-23,RG10,4.5
2013-03-24,RG10,0
2013-03-25,RG10,0
2013-03-26,RG10,0.5
2013-03-27,RG10,0
2013-03-28,RG10,0
2013-03-29,RG10,0
2013-03-30,RG10,0
2013-03-31,RG10,1.7
2013-04-01,RG10,16.6
2013-04-02,RG10,0
2013-04-03,RG10,0
2013-04-04,RG10,0
2013-04-05,RG10,0
2013-04-06,RG10,0
2013-04-07,RG10,0
2013-04-08,RG10,0
2013-04-09,RG10,9.7
2013-04-10,RG10,10.4
2013-04-11,RG10,0.5
2013-04-12,RG10,10.1
2013-04-13,RG10,5.1
2013-04-14,RG10,3.4
2013-04-15,RG10,0
2013-04-16,RG10,3.1
2013-04-17,RG10,0
2013-04-18,RG10,0
2013-04-19,RG10,3.9
2013-04-20,RG10,3.5
2013-04-21,RG10,0
2013-04-22,RG10,0
2013-04-23,RG10,0
2013-04-24,RG10,0
2013-04-25,RG10,0
2013-04-26,RG10,0
2013-04-27,RG10,0
2013-04-28,RG10,0
2013-04-29,RG10,0
2013-04-30,RG10,0
2013-05-01,RG10,0
2013-05-02,RG10,0
2013-05-03,RG10,0
2013-05-04,RG10,0
2013-05-05,RG10,0
2013-05-06,RG10,0
2013-05-07,RG10,0
2013-05-08,RG10,4.8
2013-05-09,RG10,6.1
2013-05-10,RG10,0.3
2013-05-11,RG10,22.1
2013-05-12,RG10,0.5
2013-05-13,RG10,0
2013-05-14,RG10,0
2013-05-15,RG10,1.9
2013-05-16,RG10,0
2013-05-17,RG10,0
2013-05-18,RG10,0
2013-05-19,RG10,16.3
2013-05-20,RG10,4.4
2013-05-21,RG10,10
2013-05-22,RG10,8.8
2013-05-23,RG10,4.1
2013-05-24,RG10,8.1
2013-05-25,RG10,11.9
2013-05-26,RG10,8.5
2013-05-27,RG10,0
2013-05-28,RG10,0
2013-05-29,RG10,6.9
2013-05-30,RG10,0
2013-05-31,RG10,0
2013-06-01,RG10,0
2013-06-02,RG10,29.1
2013-06-03,RG10,0.9
2013-06-04,RG10,0
2013-06-05,RG10,0
2013-06-06,RG10,1.5
2013-06-07,RG10,22.4
2013-06-08,RG10,3.6
2013-06-09,RG10,0
2013-06-10,RG10,4.6
2013-06-11,RG10,33.6
2013-06-12,RG10,1.3
2013-06-13,RG10,0
2013-06-14,RG10,0.5
2013-06-15,RG10,0
2013-06-16,RG10,5.4
2013-06-17,RG10,2.5
2013-06-18,RG10,0.8
2013-06-19,RG10,0
2013-06-20,RG10,0
2013-06-21,RG10,0
2013-06-22,RG10,7.3
2013-06-23,RG10,6.4
2013-06-24,RG10,19.3
2013-06-25,RG10,1.3
2013-06-26,RG10,3.9
2013-06-27,RG10,0.3
2013-06-28,RG10,34.7
2013-06-29,RG10,5.4
2013-06-30,RG10,0.8
2013-07-01,RG10,21.4
2013-07-02,RG10,10.7
2013-07-03,RG10,9.9
2013-07-04,RG10,2.3
2013-07-05,RG10,0
2013-07-06,RG10,0
2013-07-07,RG10,0
2013-07-08,RG10,5.8
